id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
732336608678199799,"Blueground | N Station, w/d & gym, nr td garden",107434423,Blueground,,Downtown,42.365947,-71.063473,Entire home/apt,252,32,1,2024-04-30,0.56,379,129,1,
732410256220173645,"Downtown Studio Apt, near Tufts Med, BMC, MGF",2356643,StayNue,,Downtown,42.35038,-71.06412,Entire home/apt,60,29,22,2023-11-11,1.07,51,362,7,STR-422487
733385517056774942,Beautiful  and Cozy Apartment!,482782720,Luz,,East Boston,42.37815119660565,-71.03183518957874,Entire home/apt,150,2,72,2024-06-16,4.98,1,263,61,STR-494373
734538076562901329,"Blueground | N Station, w/d & gym, nr td garden",107434423,Blueground,,Downtown,42.365947,-71.063473,Entire home/apt,257,32,0,,,379,257,0,
735590665820048351,B_Large room easy commute to Boston Downtown,89328922,Ehab,,Dorchester,42.3206,-71.05697,Private room,81,1,71,2024-06-09,3.46,13,168,42,STR-484164
735611010408835148,Queen Bedroom D in #331: Savin Hill,297860058,Sophia,,Dorchester,42.31552,-71.06136,Private room,,91,0,,,154,325,0,
735862946917200932,Full Bedroom B in #278: North End,297860058,Sophia,,North End,42.36405,-71.05541,Private room,72,91,0,,,154,286,0,
736997125298255038,D_Lovely room easy commute to Boston Downtown,89328922,Ehab,,Dorchester,42.32233,-71.05546,Private room,71,1,70,2024-06-11,3.40,13,158,39,STR-484164
737064548472086071,Hidden Gem  right in the city of Boston!,483491055,Gladys,,Hyde Park,42.25809,-71.12244,Entire home/apt,154,1,68,2024-06-14,3.79,1,200,49,STR-515097
739614638101275517,Sunny Hill Garden Unit 2,181779942,Sun,,Roxbury,42.31122733589764,-71.08624772121702,Entire home/apt,,29,0,,,1,365,0,
740369138863393156,Apartment #1345: Fenway,297860058,Sophia,,Fenway,42.34372,-71.08647,Entire home/apt,135,91,0,,,154,307,0,
740388715377822287,Full Bedroom A in #1301: Brighton,297860058,Sophia,,Brighton,42.34915,-71.1492,Private room,88,91,0,,,154,357,0,
740393253260304866,Full Bedroom E in #1403: Brighton,297860058,Sophia,,Brighton,42.34068,-71.14623,Private room,64,91,0,,,154,356,0,
740400290363696561,Beautiful South End 2BR apartment,346249638,Jennifer,,South End,42.34406112942727,-71.07556620102513,Entire home/apt,897,3,3,2024-05-17,0.21,1,356,2,STR-522463
740431584167484635,Full Bedroom B in #277: North End,297860058,Sophia,,North End,42.36369,-71.05566,Private room,79,91,0,,,154,173,0,
741745368954817653,"Blueground | Brighton, nr sutherland rd green line",107434423,Blueground,,Brighton,42.3423014,-71.1469449,Entire home/apt,,32,1,2024-01-13,0.19,379,30,1,
741919382755118639,Cheerful 2-bedroom house,3717713,Ashley,,Charlestown,42.3775,-71.05864,Entire home/apt,299,29,0,,,1,53,0,STR-511544
742039562835248222,Apt 2 bedroom in East Boston close to Airport,245199133,Mandana,,East Boston,42.37399,-71.03466,Entire home/apt,265,2,90,2024-06-02,4.55,2,122,57,STR-492396
742760728038883935,Sunny room with private en suite bathroom,165017579,Rich,,East Boston,42.37859,-71.03479,Private room,129,1,170,2024-06-18,9.48,1,166,105,STR-515160
743329198713904828,"Location, Location, Location! - Luxury 3 Bedrooms",6428297,Aileen,,Fenway,42.34248,-71.08748,Entire home/apt,517,3,53,2024-06-14,2.79,1,91,37,STR-416410
745758164210682478,Comfortable Living in Furnished Private Room,2356643,StayNue,,Brighton,42.35999,-71.14328,Private room,35,1,9,2024-03-31,0.49,51,302,3,STR-461419
746387699454983289,Trendy Escape 3 bedroom Hostel with patios,22096965,Amenata,,Hyde Park,42.2611332,-71.1158162,Private room,,91,1,2023-09-02,0.10,3,365,1,
746894377671205911,Trendy Escape 2,22096965,Amenata,,Hyde Park,42.26222,-71.11491,Private room,250,29,0,,,3,365,0,STR-512449
747055377955571433,Transit friendly condo on quiet street,485328839,Andy,,Roslindale,42.28509,-71.14088,Entire home/apt,176,2,67,2024-06-10,3.48,1,36,44,STR-494903
748360987335266464,Peaceful Garden Apartment,2796082,Margaret,,Jamaica Plain,42.30837,-71.11098,Entire home/apt,209,3,59,2024-06-16,4.44,2,100,50,str-454183
748711480939888945,Rare to find huge Luxury corner 3 br condo Seaport,163848078,Adam,,South Boston Waterfront,42.34902,-71.04033,Entire home/apt,599,29,0,,,63,365,0,Str-357567
749934515407659019,Ideal North End 1brm Central To Everything,2006852,Jay,,North End,42.36536,-71.05187,Entire home/apt,209,1,77,2024-05-26,4.07,16,295,48,STR-511468
749957818849456669,"(5G1) Best Location, 2 Bedroom, 1.5 bath, Free w&d",331225367,Foster,,Back Bay,42.3491,-71.08513,Entire home/apt,550,1,75,2024-06-14,3.82,72,119,46,STR-547612
751255733039018358,"Blueground | North End, w/d, nr restaurants",107434423,Blueground,,North End,42.3649735,-71.0559285,Entire home/apt,239,32,0,,,379,215,0,
751256340541168925,"Blueground | N Station, terrace, nr td garden",107434423,Blueground,,Downtown,42.3650387,-71.0602864,Entire home/apt,235,32,0,,,379,302,0,
751488512523959302,Classic & stylish condo near iconic Boston Harbor,26755141,Matt,,East Boston,42.36599,-71.03674,Entire home/apt,180,30,1,2024-04-17,0.45,1,104,1,STR-543034
753062897100166560,Cozy 2,216116811,Gilda,,Dorchester,42.309325410537184,-71.06657593862305,Private room,80,2,61,2024-06-04,3.09,4,350,39,STR-512015
753074503492237710,Cozy 3,216116811,Gilda,,Dorchester,42.31008,-71.06769,Private room,80,2,41,2024-06-21,2.08,4,363,28,STR-512015
753080607805650432,Cozy 4,216116811,Gilda,,Dorchester,42.31042,-71.06703,Private room,80,2,60,2024-06-16,3.06,4,351,38,STR-512015
753864604867041831,Charm & Relaxing Studio near MGH,2356643,StayNue,,Beacon Hill,42.35935,-71.06354,Entire home/apt,65,29,24,2023-11-15,1.22,51,361,7,STR-428031
753865831658652689,Sunny Room w/ Shared Bath in Modest Brighton Home,2356643,StayNue,,Brighton,42.35147,-71.16237,Private room,35,1,7,2024-03-03,0.41,51,323,4,STR-484106
754223532687110664,"Last Minute Deals, Experience Boston, FREE Parking",43613912,Drew,,Dorchester,42.31707,-71.05176,Entire home/apt,222,3,25,2024-06-12,1.31,10,125,17,STR-463273
754299484662610177,Outstanding apartment in Seaport,163848078,Adam,,South Boston Waterfront,42.34921,-71.04141,Entire home/apt,599,29,1,2022-12-26,0.06,63,365,0,STR-856339
754333628848060810,Outstanding luxury 2Br 2Ba apartment,163848078,Adam,,Jamaica Plain,42.32862,-71.11265,Entire home/apt,534,29,8,2023-11-11,0.61,63,365,7,Exempt: This listing is a unit used for furnished institutional or business stays
754921465460632358,"Blueground | Downtown/Financial Dist, w/d & gym",107434423,Blueground,,Chinatown,42.3522851,-71.05910879999999,Entire home/apt,189,32,0,,,379,323,0,
755533469713682355,Boston Townhouse - 3bd / 2.5ba - Central Location,19573245,Veronica,,South Boston,42.33769997569087,-71.04779206216335,Entire home/apt,383,3,34,2024-06-15,3.54,1,96,34,STR-512389
755549554190811005,"Blueground | Back Bay, w/d, nr copley t",107434423,Blueground,,Back Bay,42.3496611,-71.0814631,Entire home/apt,159,32,0,,,379,226,0,
755549831090119147,"Blueground | Allston, gym & w/d, nr griggs t",107434423,Blueground,,Allston,42.3474674,-71.1332006,Entire home/apt,,32,0,,,379,0,0,
755550110633481973,"Blueground | Back Bay, w/d, nr newbury st",107434423,Blueground,,Back Bay,42.3496453,-71.0813703,Entire home/apt,164,32,1,2024-06-20,1,379,295,1,
755623527529374356,"PH City Views, Spacious 2 Bed/2 Bath w/ 2 Decks",10197317,Shannon,,South Boston,42.33349,-71.04808,Entire home/apt,521,1,7,2023-10-07,0.49,5,344,1,STR-461452
755773092035978151,Cozy 1Br1Ba apartment with water view,163848078,Adam,,South Boston Waterfront,42.3477,-71.04169,Entire home/apt,519,30,0,,,63,365,0,Str-424176
756324133930417059,"Blueground | Downtown/Financial Dist, w/d & gym",107434423,Blueground,,Chinatown,42.3522851,-71.05910879999999,Entire home/apt,208,32,0,,,379,191,0,
757021735358934310,"Blueground | Allston, gym & w/d, nr griggs t",107434423,Blueground,,Allston,42.3474674,-71.1332006,Entire home/apt,151,32,1,2023-03-19,0.06,379,262,0,
757022023725678837,"Blueground | Back Bay, gym, nr prudential cntr",107434423,Blueground,,Back Bay,42.3491652,-71.0807758,Entire home/apt,346,32,0,,,379,225,0,
757230411058859668,Private bedroom with king sized bed-next to the T,30276767,Violet,,Brighton,42.34244,-71.14736,Private room,,45,18,2023-06-19,0.93,1,0,0,STR-513668
758653948795940077,*NEW* 3 BR South End Duplex with A/C in the city!,6609156,Killian,,South End,42.3460970337773,-71.07256090149903,Entire home/apt,438,1,87,2024-06-21,4.73,1,172,58,STR-493899
759387966158667595,Comfy and Chic Boston Apartment!,230850564,Suzana,,West Roxbury,42.26305,-71.16445,Entire home/apt,137,1,107,2024-06-05,5.52,3,119,56,STR-529111
759893468198280917,"Blueground | Theatre District, gym, nr theaters",107434423,Blueground,,Downtown,42.3511858,-71.06401699999999,Entire home/apt,1200,32,0,,,379,0,0,
759894024434692037,"Blueground | Allston, gym & w/d, nr griggs t",107434423,Blueground,,Allston,42.347766,-71.13362289999999,Entire home/apt,176,32,0,,,379,41,0,
760139528967323320,Newly Renovated | Top Floor | 3 BR condo | Southie,12389311,Amy,,South Boston,42.33513,-71.05451,Entire home/apt,324,1,78,2024-06-15,4.03,1,275,56,STR-494482
760402775627338023,Private Room in Quaint Victorian Home,200425896,Kristen,,Roxbury,42.324499935324376,-71.0821790504146,Private room,114,1,29,2024-06-01,1.98,1,226,20,STR-515996
761019874476699080,Mins to Airport/Train/Downtown,225108215,Islam,,East Boston,42.3846216,-71.00165059999999,Entire home/apt,185,4,18,2024-06-04,1.86,1,322,18,STR-523410
761353275730186662,"Blueground | Beacon Hill, w/d, nr boston common",107434423,Blueground,,Beacon Hill,42.359547,-71.0634099,Entire home/apt,222,32,0,,,379,57,0,
761463490529718145,"(63-3) Beacon Hill, Location! near MGH &T station!",331225367,Foster,,Beacon Hill,42.35931,-71.06947,Entire home/apt,204,28,23,2024-06-17,1.21,72,106,17,STR-554167
762301524209790810,2 Story Charlestown Gem,7356648,Anna,,Charlestown,42.3775,-71.06687,Entire home/apt,439,3,31,2024-06-07,2.03,1,292,24,STR-493935
762385151964696601,Shady Sage Hideaway,8503653,Fifile,,Jamaica Plain,42.31346,-71.1084,Private room,60,29,4,2024-05-02,0.28,1,81,3,STR-512012
762582023948839729,West Roxbury 2nd flr private room with double bed,69267172,Lynda,,West Roxbury,42.27944568891227,-71.15931101620778,Private room,60,1,28,2024-05-29,1.88,11,175,22,STR-513970
762779193061469131,"Blueground | Beacon Hill, w/d, nr boston common",107434423,Blueground,,Beacon Hill,42.359547,-71.0634099,Entire home/apt,196,32,2,2023-07-31,0.12,379,308,1,
763010832921670696,Lux 2 BR/2 Bath w/ Amenities,20857768,Compass,,South Boston Waterfront,42.35066,-71.04369,Entire home/apt,360,29,1,2023-12-05,0.15,20,88,1,Exempt: This listing is a unit used for furnished institutional or business stays
763072543838886407,(W2) South End Studio w/Kitchen,371640674,Boston,,South End,42.33977,-71.07719,Entire home/apt,200,1,27,2024-06-15,1.43,3,99,14,str-526502
763110046866087334,"(MB5) Back Bay! Older Brownstone, 2bed 1.5 bath!",351555234,Airbnb,,Back Bay,42.3516,-71.08066,Entire home/apt,499,1,71,2024-06-12,3.89,2,18,53,STR-531165
764378872296800230,Studio Getaway,103346817,Kaitlin,,East Boston,42.36716,-71.03568,Entire home/apt,161,1,72,2024-06-02,4.97,2,15,62,STR-544991
765006355721890182,"Blueground | Chinatown/Theater Dist, gym, nr t",107434423,Blueground,,Downtown,42.3511858,-71.06401699999999,Entire home/apt,199,32,0,,,379,339,0,
765006895101554698,"Blueground | Beacon Hill, w/d, nr boston common",107434423,Blueground,,Beacon Hill,42.359547,-71.0634099,Entire home/apt,193,32,0,,,379,265,0,
765120412685249786,"Private bedroom, private bath, off-street parking",66589143,Tzuo Hann,,Dorchester,42.29318,-71.06116,Private room,47,32,4,2024-03-04,0.31,3,314,3,
765308990151120182,Pvt. Bedroom & Bath | Co-living by Thatch | 31 #2E,814298,Thatch,,Roxbury,42.3293348,-71.0928854,Private room,,30,2,2024-04-27,0.16,53,17,1,Exempt: This listing is a hotel or motel
765787008400350554,South End Apartment,62211530,Marina,,South End,42.34599,-71.06385,Entire home/apt,198,29,2,2024-04-29,0.11,7,255,1,
765841775181131141,"Blueground | Chinatown/Theater Dist, gym, nr t",107434423,Blueground,,Downtown,42.3511858,-71.06401699999999,Entire home/apt,184,32,0,,,379,295,0,
765842269075124283,"Blueground | Beacon Hill, w/d, nr boston common",107434423,Blueground,,Beacon Hill,42.359547,-71.0634099,Entire home/apt,214,32,0,,,379,49,0,
766443317316185027,"Blueground | Allston, nr boston u & green line",107434423,Blueground,,Allston,42.3527433,-71.12187410000001,Entire home/apt,200,32,0,,,379,58,0,
767351808354008385,"Blueground | Allston, nr boston u & green line",107434423,Blueground,,Allston,42.3527433,-71.12187410000001,Entire home/apt,171,32,1,2023-08-16,0.10,379,70,1,
767352123386196599,"Blueground | Allston, nr boston u & green line",107434423,Blueground,,Allston,42.3527433,-71.12187410000001,Entire home/apt,191,32,0,,,379,47,0,
768023699088310062,Modern 1BR apt in Boston’s Roslindale Village,74646031,Enrique A,,Roslindale,42.28212,-71.13348,Entire home/apt,190,2,78,2024-06-12,4.19,1,85,43,STR-513696
768249035945598810,"*NEW, No sofa beds, Private, King bed, free parkin",489130124,La Toia,,Dorchester,42.296516843531954,-71.08035517801416,Entire home/apt,,2,5,2023-04-29,0.32,1,0,0,STR-519163
769614253675332089,Beacon Hill: The Aldrich House,576670144,Ali,,Beacon Hill,42.3585533,-71.06614259999999,Entire home/apt,1700,29,5,2023-11-25,0.47,1,222,5,STR-518990
770557500197301585,Amazing 1 bed rm apt in boston,373675137,Liya,,Beacon Hill,42.35936740577958,-71.06949858833637,Entire home/apt,110,29,4,2024-05-07,0.41,49,203,4,
771117597362932880,Perfect North End Studio,2006852,Jay,,North End,42.36667,-71.05215,Entire home/apt,197,1,90,2024-06-07,4.75,16,281,55,STR-515319
771561286457257822,Queen Bedroom A in #770: Hyde Square,297860058,Sophia,,Jamaica Plain,42.32574,-71.10379,Private room,66,91,0,,,154,361,0,
771690696993014228,Upscale Condo | Boston Common + Parking/Pool/GYM,463475392,Johna,,Downtown,42.35293,-71.06009,Entire home/apt,523,29,9,2023-11-10,0.53,11,180,8,Exempt: This listing is a unit used for furnished institutional or business stays
771713680617274753,Luxurious & Spacious Townhome,3340035,Monica,,Bay Village,42.34822,-71.0692,Entire home/apt,1671,2,2,2024-05-23,0.65,2,277,2,STR-516061
772147697509231116,Nicest1bedaptwith2bedsin boston,373675137,Liya,,Beacon Hill,42.36017967439299,-71.06712181856926,Entire home/apt,131,29,1,2024-03-03,0.27,49,227,1,
772245719782019151,Cozy open-plan Boston home for big groups,19610602,Emma,,Hyde Park,42.27013,-71.10741,Entire home/apt,299,2,102,2024-06-09,5.45,5,54,67,STR-513973
772490458038747328,Boston 1 bed rm apt with 2 beds,373675137,Liya,,Beacon Hill,42.358534336470825,-71.06795589245175,Entire home/apt,160,29,3,2024-04-20,0.22,49,209,2,
773093189939694704,Full Bedroom C in #1357: JFK/UMass,297860058,Sophia,,Dorchester,42.31828,-71.0533,Private room,46,91,0,,,154,201,0,
773095153316934276,Full Bedroom D in #1357: JFK/UMass,297860058,Sophia,,Dorchester,42.31854,-71.05323,Private room,,91,0,,,154,362,0,
773206198344207460,Fabulous apartment in West End,163848078,Adam,,Downtown,42.36625,-71.06437,Entire home/apt,597,5,31,2023-10-30,1.74,63,123,22,Exempt: This listing is a unit used for furnished institutional or business stays
773237797560328210,Spacious sunny 2Br2Ba apartment,163848078,Adam,,Dorchester,42.32546,-71.0628,Entire home/apt,399,29,0,,,63,365,0,STR-497836
773990108250892522,A Sweeter Place (C) managed by Andrea,24532370,Andrea,,Mattapan,42.27713,-71.08175,Private room,25,30,3,2024-04-29,0.19,4,249,2,STR-515739
774611525121651574,Hidden Gem 2 BR/1BA near Zoo 3 mil downtown Fenway,84804757,Sandro,,Roxbury,42.32428395817709,-71.07314817785127,Entire home/apt,214,1,98,2024-06-06,6.28,1,248,66,STR-545053
774890533736849094,Heart of Boston 1 bed 1 sofa bed,373675137,Liya,,Beacon Hill,42.360798857003445,-71.06740890836511,Entire home/apt,140,29,5,2024-06-16,0.65,49,235,5,
775261963711450110,"Blueground | Downtown, w/d & gym, nr greenway",107434423,Blueground,,Chinatown,42.3522851,-71.05910879999999,Entire home/apt,232,32,0,,,379,173,0,
775659358800865129,Boston 3bed apt with an office,373675137,Liya,,Beacon Hill,42.35927181161496,-71.06496319938758,Entire home/apt,185,29,0,,,49,44,0,
775968020896070018,"Boston Studio, 7 minute walk to T",40995423,Bonnie,,Dorchester,42.31971117951529,-71.05937306308313,Entire home/apt,92,31,1,2024-04-01,0.36,9,364,1,
776039493275240855,Lux 2Bed/2Bath in Seaport,20857768,Compass,,South Boston Waterfront,42.35035,-71.0455,Entire home/apt,,29,2,2024-03-02,0.11,20,0,1,Exempt: This listing is a unit used for furnished institutional or business stays
776171132229801192,109S3 · The Strathmore 3 | 2BR 2BA Bi-Level,71783,Lance,,Mission Hill,42.33316,-71.10965,Entire home/apt,133,30,0,,,29,128,0,
776357275298272961,long term stay 5 Bed Boston Home with free parking,19610602,Emma,,Roslindale,42.28187,-71.11391,Entire home/apt,,29,6,2023-02-13,0.34,5,0,0,STR-519654
776419658774901321,Art Penthouse / Roofdeck in the Heart of Boston,172334185,Koen,,Back Bay,42.349403413310895,-71.08414540617667,Entire home/apt,1457,2,20,2024-06-16,1.29,1,354,13,STR-520200
776610853880546976,"Blueground | Downtown, w/d & gym, nr greenway",107434423,Blueground,,Chinatown,42.3522851,-71.05910879999999,Entire home/apt,263,32,0,,,379,200,0,
776676483327846870,Beautiful Fully Renovated Monthly Rental Furnished,1755506,Jed,,East Boston,42.37886659999999,-71.03279979999999,Entire home/apt,187,29,2,2024-05-12,0.20,1,225,2,
776851735956727538,South End Duplex w Huge Roofdeck,46066426,Todd,,South End,42.33976,-71.0758,Entire home/apt,900,3,7,2024-05-27,0.48,1,60,5,STR-515972
776971614888195449,One T stop from Downtown,189235334,Albena,,East Boston,42.36593455069983,-71.0355713888855,Entire home/apt,239,29,6,2024-05-20,0.36,2,323,3,
777398422400005628,Comfy Room w/ Shared Bath in South Boston,2356643,StayNue,,South Boston,42.33201,-71.05344,Private room,,29,4,2023-05-13,0.24,51,357,0,STR-522998
777727855692108366,City-meets-suburb,490762701,Mireille,,Hyde Park,42.24294914898264,-71.12283910560564,Private room,290,3,1,2023-10-15,0.12,1,365,1,STR-518057
777788877731506004,West Roxbury 2nd flr private room with twin bed,69267172,Lynda,,West Roxbury,42.27774809851245,-71.1608494183274,Private room,55,1,16,2024-05-26,1.05,11,177,10,STR-513970
777800715043740407,West Roxbury 2nd flr private room full bed & couch,69267172,Lynda,,West Roxbury,42.27931,-71.16127,Private room,70,1,17,2024-04-08,1.19,11,175,10,STR-513970
778887634322331780,Boston's Finest 2 Bedroom Home,424307279,Curtis A.,,Dorchester,42.289678488923215,-71.08004640230429,Entire home/apt,229,2,29,2024-06-14,1.91,2,327,20,STR-460728
779815225467352018,BostonBeaconHillStudioDouble bed,373675137,Liya,,Beacon Hill,42.360235305140115,-71.06740639532832,Entire home/apt,135,29,3,2024-04-06,0.23,49,262,2,
